is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,meal_Undefined,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined
1,176,2016,April,15,9,1,1,2,0,0,PRT,TA/TO,0,1,0,A,A,0,21.0,0.0,0,125.0,0,0,Canceled,2015-11-23,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,180,2016,April,16,13,0,1,2,0,0,PRT,TA/TO,0,1,0,A,A,0,21.0,0.0,38,125.0,0,0,Canceled,2015-11-23,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,61,2015,November,48,23,1,3,1,0,0,PRT,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Canceled,2015-11-23,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,2015,November,48,23,0,0,2,0,0,PRT,TA/TO,1,0,0,A,K,0,8.0,0.0,0,0.0,0,0,Check-Out,2015-11-23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,61,2015,November,48,23,1,3,2,0,0,PRT,TA/TO,0,0,0,A,A,1,37.0,0.0,0,75.0,0,0,No-Show,2015-11-23,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,61,2015,November,48,23,1,3,2,0,0,PRT,TA/TO,0,0,0,G,G,1,37.0,0.0,0,10.0,0,0,No-Show,2015-11-23,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,12,2015,November,48,23,1,3,1,0,0,PRT,Direct,0,0,0,A,A,0,14.0,0.0,0,86.5,0,0,No-Show,2015-11-23,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,5,2015,November,48,23,1,3,1,0,0,PRT,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,No-Show,2015-11-23,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,5,2015,November,48,23,1,0,2,0,0,PRT,Direct,0,0,0,A,A,0,0.0,0.0,0,105.0,0,1,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,22,2015,November,47,21,2,1,2,0,0,PRT,TA/TO,0,0,0,A,A,0,9.0,0.0,0,88.33,0,1,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,6,2015,November,48,22,2,0,1,0,0,FRA,Direct,0,0,0,A,A,0,14.0,0.0,0,81.0,0,0,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,2015,November,48,23,1,0,1,0,0,PRT,Corporate,0,0,0,A,A,0,0.0,40.0,0,65.0,0,0,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,2,2015,December,50,9,0,1,1,0,0,PRT,Corporate,1,0,1,A,A,0,0.0,40.0,0,65.0,0,0,Check-Out,2015-12-10,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2016,January,2,6,0,1,1,0,0,PRT,Corporate,1,0,2,A,A,0,0.0,40.0,0,66.0,0,0,Check-Out,2016-01-07,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,7,2016,February,8,18,0,1,1,0,0,PRT,Corporate,1,0,3,A,A,0,0.0,40.0,0,66.0,0,0,Canceled,2016-02-18,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,2,2016,April,16,11,1,1,1,0,0,PRT,Corporate,1,1,3,A,A,0,0.0,40.0,0,65.0,0,0,Check-Out,2016-04-13,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,5,2016,May,22,24,0,1,1,0,0,PRT,Corporate,1,1,4,A,A,0,0.0,40.0,0,67.0,1,0,Check-Out,2016-05-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,14,2016,June,25,15,0,1,1,0,0,PRT,Corporate,1,1,5,A,A,1,0.0,40.0,0,65.0,0,0,Canceled,2016-06-15,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,44,2016,July,28,8,0,1,2,0,0,PRT,Corporate,1,2,5,A,A,2,0.0,40.0,0,75.0,0,0,Check-Out,2016-07-09,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,13,2015,November,48,22,2,0,2,0,0,ESP,TA/TO,0,0,0,A,A,0,83.0,0.0,0,90.6,0,1,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,49,2015,December,52,25,2,7,2,0,0,PRT,TA/TO,0,1,0,A,A,0,9.0,0.0,0,109.33,0,1,Canceled,2015-11-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,183,2016,April,17,22,1,2,2,0,0,PRT,TA/TO,0,1,0,A,A,0,9.0,0.0,0,115.2,0,1,Canceled,2015-11-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,2015,November,47,17,2,5,2,0,0,PRT,Direct,0,0,0,A,A,1,0.0,0.0,0,46.14,0,0,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3,2017,June,22,1,0,1,2,0,0,PRT,Direct,1,0,1,A,A,0,14.0,0.0,0,135.0,0,0,Check-Out,2017-06-02,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,61,2015,November,47,21,2,1,3,0,0,GBR,TA/TO,0,0,0,D,D,1,28.0,0.0,0,90.0,0,0,Check-Out,2015-11-24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,53,2015,December,53,28,1,2,2,0,0,PRT,TA/TO,0,1,0,B,B,0,9.0,0.0,0,102.33,0,0,Canceled,2015-11-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,53,2015,December,53,28,1,2,2,0,0,PRT,TA/TO,0,1,0,B,B,0,9.0,0.0,0,93.33,0,1,Canceled,2015-11-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,61,2015,November,47,21,2,2,2,0,0,FRA,TA/TO,0,0,0,D,D,0,28.0,0.0,0,60.0,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,2,2015,November,48,22,2,1,1,0,0,PRT,Corporate,0,0,0,A,A,0,40.0,0.0,0,65.0,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,6,2015,December,53,27,1,0,1,0,0,PRT,Corporate,1,0,1,A,A,1,0.0,40.0,0,65.0,0,0,Check-Out,2015-12-28,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,5,2016,May,20,10,0,1,1,0,0,PRT,Corporate,1,0,2,A,A,0,0.0,40.0,0,65.0,0,0,Check-Out,2016-05-11,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,6,2015,November,48,22,2,1,2,0,0,DEU,TA/TO,0,0,0,A,A,0,8.0,0.0,0,111.67,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,26,2015,December,49,5,2,1,2,1,0,PRT,TA/TO,0,1,0,A,A,0,22.0,0.0,0,84.5,0,1,Canceled,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,6,2015,November,48,22,2,1,1,0,0,DEU,TA/TO,0,0,0,A,A,1,27.0,0.0,0,37.33,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,55,2015,November,48,22,2,1,2,0,0,BEL,TA/TO,0,0,0,D,D,0,28.0,0.0,0,60.0,0,0,Check-Out,2015-11-25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,6,2015,November,48,24,0,1,1,0,0,PRT,Corporate,0,0,0,A,A,0,40.0,0.0,0,65.0,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,27,2015,November,48,22,2,1,1,0,0,PRT,Corporate,0,0,0,A,A,0,0.0,40.0,0,65.0,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,22,2015,December,49,4,2,2,2,0,0,PRT,TA/TO,0,1,0,A,A,0,28.0,0.0,0,68.0,0,1,Canceled,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,26,2015,November,48,26,0,2,2,0,0,PRT,Direct,0,1,0,A,A,0,14.0,0.0,0,85.0,0,0,Canceled,2015-11-25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,4,2017,March,10,7,0,1,2,0,0,PRT,Direct,1,1,0,D,A,0,85.0,0.0,0,90.0,0,1,Check-Out,2017-03-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,62,2015,November,48,24,0,1,1,0,0,PRT,TA/TO,0,0,0,A,A,1,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,2,2015,November,48,27,0,1,2,0,0,PRT,TA/TO,1,1,0,A,A,0,1.0,0.0,0,12.0,0,0,Canceled,2015-11-25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,82,2015,December,49,5,2,1,2,1,0,PRT,TA/TO,0,1,0,A,A,0,6.0,0.0,0,70.3,0,2,Canceled,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,8,2015,November,48,27,1,2,2,0,0,PRT,TA/TO,0,1,0,A,A,0,1.0,0.0,0,64.0,0,0,Canceled,2015-11-25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,62,2015,November,48,25,0,4,2,0,0,PRT,TA/TO,0,0,0,D,D,0,28.0,0.0,0,60.0,0,0,No-Show,2015-11-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1,2015,November,48,25,0,1,1,0,0,PRT,Direct,0,0,0,D,D,0,14.0,0.0,0,115.0,0,2,Check-Out,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,3,2015,November,48,28,0,1,2,0,0,PRT,TA/TO,0,1,0,D,D,0,83.0,0.0,0,77.6,0,1,Canceled,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,63,2015,November,48,23,1,2,2,0,0,FRA,TA/TO,0,0,0,D,D,0,28.0,0.0,0,60.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,4,2015,November,48,23,1,2,1,0,0,Unknown,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,61,2015,November,48,23,1,2,1,0,0,EGY,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,4,2015,November,48,23,1,2,1,0,0,GEO,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,2015,November,48,25,0,1,2,0,0,PRT,Direct,0,0,0,D,D,0,0.0,0.0,0,75.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,61,2015,November,48,23,1,2,1,0,0,PRT,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,2015,November,48,22,2,2,2,0,0,DEU,TA/TO,0,0,0,A,A,1,37.0,0.0,0,75.0,0,0,Check-Out,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,54,2015,December,49,1,0,1,2,0,0,PRT,Direct,0,1,0,A,A,1,0.0,0.0,0,81.0,0,0,Canceled,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,54,2015,December,49,1,0,1,1,0,0,PRT,Direct,0,1,0,A,A,1,0.0,0.0,0,81.0,0,0,Canceled,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,54,2015,December,49,1,0,1,1,0,0,PRT,Direct,0,1,0,A,A,0,0.0,0.0,0,81.0,0,0,Canceled,2015-11-26,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,74,2015,December,53,30,0,2,2,0,0,PRT,TA/TO,0,1,0,A,A,1,9.0,0.0,0,113.4,0,1,Canceled,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,49,2015,November,48,26,0,1,2,0,0,PRT,Direct,0,0,0,A,A,0,0.0,0.0,0,85.5,0,0,No-Show,2015-11-26,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,22,2015,November,48,26,0,2,2,0,0,PRT,TA/TO,0,0,0,A,A,0,9.0,0.0,0,97.0,0,0,No-Show,2015-11-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,2015,November,47,21,2,4,1,0,0,ARG,TA/TO,0,0,0,A,A,1,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,8,2015,November,48,26,0,1,1,0,0,ITA,TA/TO,0,0,0,A,A,0,7.0,0.0,0,62.37,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,10,2015,November,48,23,1,3,2,0,0,RUS,TA/TO,0,0,0,A,A,0,9.0,0.0,0,78.63,0,1,Check-Out,2015-11-27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,2015,November,47,20,2,5,1,0,0,AGO,Direct,0,0,0,A,B,1,71.0,0.0,0,95.67,0,1,Check-Out,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2015,November,48,26,0,1,1,0,0,PRT,Corporate,0,0,0,A,D,0,148.0,0.0,0,88.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,2015,December,53,29,0,1,1,0,0,PRT,Corporate,1,0,1,A,D,0,148.0,0.0,0,79.0,0,0,Check-Out,2015-12-30,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2016,January,4,21,0,1,1,0,0,PRT,Corporate,1,0,2,A,D,0,148.0,0.0,0,76.0,0,0,Check-Out,2016-01-22,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,2015,November,48,26,0,1,1,0,0,PRT,Corporate,0,0,0,A,A,0,0.0,148.0,0,79.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2015,December,49,3,0,1,1,0,0,PRT,Corporate,1,0,1,A,A,0,0.0,148.0,0,79.0,0,0,Check-Out,2015-12-04,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,2015,December,51,15,0,1,1,0,0,PRT,Corporate,1,0,2,A,A,0,0.0,148.0,0,75.0,0,0,Check-Out,2015-12-16,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2015,December,52,21,1,0,1,0,0,PRT,Corporate,1,0,3,A,A,0,0.0,148.0,0,75.0,0,0,Check-Out,2015-12-22,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1,2016,January,2,5,0,1,1,0,0,PRT,Corporate,1,0,4,A,A,0,0.0,148.0,0,76.0,0,0,Check-Out,2016-01-06,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2016,January,4,21,0,1,1,0,0,PRT,Corporate,1,0,5,A,A,0,0.0,148.0,0,76.0,0,0,Check-Out,2016-01-22,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2016,February,8,15,1,0,1,0,0,PRT,Corporate,1,0,6,A,A,0,0.0,148.0,0,79.0,0,0,Check-Out,2016-02-16,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,0,2017,February,8,21,0,1,1,0,0,PRT,Corporate,1,0,7,A,A,0,0.0,148.0,0,80.0,0,0,Canceled,2017-02-21,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2017,March,10,6,1,0,1,0,0,PRT,Corporate,1,1,7,D,D,0,0.0,148.0,0,95.0,0,0,Check-Out,2017-03-07,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,2017,March,11,16,0,1,1,0,0,PRT,Corporate,1,1,8,D,D,0,0.0,148.0,0,95.0,0,1,Check-Out,2017-03-17,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,73,2015,November,48,24,0,3,2,0,0,FRA,TA/TO,0,0,0,A,D,0,12.0,0.0,27,85.67,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,61,2015,November,48,23,1,3,1,0,0,PRT,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,25,2015,November,48,22,2,3,2,0,0,FRA,TA/TO,0,0,0,A,A,0,12.0,0.0,0,65.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,1,0,0,PRT,TA/TO,0,0,0,A,A,1,12.0,0.0,27,67.83,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,2,0,0,DEU,TA/TO,0,0,0,A,A,0,12.0,0.0,27,85.67,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,25,2015,November,48,22,2,3,2,0,0,PRT,TA/TO,0,0,0,A,A,0,12.0,0.0,0,65.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,2,0,0,PRT,TA/TO,0,0,0,A,B,0,12.0,0.0,27,85.67,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,2,0,0,FRA,TA/TO,0,0,0,A,A,0,12.0,0.0,27,85.67,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,2,0,0,FRA,TA/TO,0,0,0,A,B,0,12.0,0.0,27,85.67,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,1,0,0,FRA,TA/TO,0,0,0,A,A,1,12.0,0.0,27,67.83,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,1,0,0,FRA,TA/TO,0,0,0,A,B,1,12.0,0.0,27,67.83,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,1,0,0,PRT,TA/TO,0,0,0,A,A,1,12.0,0.0,27,0.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,2,0,0,FRA,TA/TO,0,0,0,A,B,2,12.0,0.0,27,85.67,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,1,0,0,PRT,TA/TO,0,0,0,A,B,1,12.0,0.0,27,67.83,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,2015,November,48,24,0,3,1,0,0,PRT,TA/TO,0,0,0,A,D,1,12.0,0.0,27,67.83,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,3,2015,November,48,26,0,1,1,0,0,ESP,Corporate,0,0,0,A,A,1,0.0,148.0,0,79.0,0,1,Check-Out,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,4,2017,May,19,8,1,0,1,0,0,ESP,Corporate,1,0,1,D,D,0,0.0,148.0,0,110.0,0,1,Check-Out,2017-05-09,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,26,2015,November,48,23,1,3,2,0,0,FRA,TA/TO,0,0,0,A,A,0,12.0,0.0,0,65.0,0,1,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,25,2015,November,48,22,2,3,1,0,0,FRA,TA/TO,0,0,0,A,A,0,12.0,0.0,0,57.5,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,2,2015,November,48,26,0,1,2,0,0,PRT,Direct,0,0,0,A,A,0,14.0,0.0,0,75.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,36,2015,December,53,31,0,2,2,0,0,PRT,TA/TO,0,1,0,D,D,0,9.0,0.0,0,123.3,0,0,Canceled,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,61,2015,November,48,23,1,3,1,0,0,TUN,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,2015,November,48,23,1,3,1,0,0,JOR,TA/TO,0,0,0,A,A,0,37.0,0.0,0,70.0,0,0,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,61,2015,November,48,23,1,3,2,0,0,CHE,TA/TO,0,0,0,A,A,1,37.0,0.0,0,75.0,0,1,Check-Out,2015-11-27,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,17,2015,December,49,4,2,2,2,0,0,PRT,Direct,0,1,0,A,A,0,0.0,0.0,0,101.5,0,2,Canceled,2015-11-27,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,16,2015,November,48,27,0,2,2,0,0,PRT,TA/TO,0,0,0,A,D,0,28.0,0.0,0,55.0,0,0,No-Show,2015-11-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,3,2015,November,48,27,0,1,2,0,0,PRT,TA/TO,0,0,0,A,A,1,9.0,0.0,0,87.0,0,1,No-Show,2015-11-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,41,2015,November,48,23,1,4,1,0,0,AGO,TA/TO,0,0,0,D,D,0,9.0,0.0,0,110.31,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,2017,February,6,10,0,2,2,0,0,AGO,TA/TO,1,0,1,A,D,0,0.0,0.0,0,98.0,0,2,Check-Out,2017-02-12,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,2015,November,48,28,0,0,2,0,0,PRT,TA/TO,1,0,0,A,A,0,9.0,0.0,0,0.0,0,1,Check-Out,2015-11-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,2015,November,48,26,0,2,2,0,0,ITA,Direct,0,0,0,A,A,0,14.0,0.0,0,75.0,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,8,2015,November,47,21,2,5,1,0,0,DEU,TA/TO,0,0,0,D,D,1,16.0,0.0,0,62.57,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,10,2015,November,48,26,0,2,1,0,0,FRA,Direct,0,0,0,A,A,0,14.0,0.0,0,79.0,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,2015,November,48,27,0,1,1,0,0,NLD,Direct,0,0,0,A,A,0,14.0,0.0,0,69.0,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,15,2015,November,48,26,0,2,2,0,0,BRA,TA/TO,0,0,0,D,D,0,7.0,0.0,0,72.07,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,42,2015,November,48,25,0,3,3,0,0,GBR,TA/TO,0,0,0,A,E,0,15.0,0.0,0,106.8,0,1,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,2015,November,48,27,0,1,2,0,0,PRT,Direct,0,0,0,A,A,1,0.0,0.0,0,75.0,0,1,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,4,2015,November,48,24,0,4,2,0,0,FRA,Direct,0,0,0,D,D,0,14.0,0.0,0,100.0,0,0,Check-Out,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,2015,November,48,28,2,1,2,0,0,FRA,TA/TO,1,0,0,A,B,0,12.0,0.0,0,65.0,0,0,Canceled,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,27,2015,December,50,6,2,1,2,0,0,PRT,TA/TO,0,1,0,A,A,0,9.0,0.0,0,100.43,0,0,Canceled,2015-11-28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,2015,November,48,28,1,1,2,0,0,PRT,Direct,1,0,0,A,A,0,0.0,0.0,0,69.0,0,0,Canceled,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0,2015,November,48,28,0,1,2,0,0,PRT,Direct,1,0,0,D,D,0,0.0,0.0,0,65.0,0,0,Canceled,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,3,2015,November,48,28,0,1,2,0,1,PRT,TA/TO,0,0,0,D,D,1,83.0,0.0,0,77.6,0,0,No-Show,2015-11-28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,35,2015,November,48,26,0,3,1,0,0,GBR,TA/TO,0,0,0,A,A,1,9.0,0.0,0,103.5,1,2,Check-Out,2015-11-29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,35,2015,November,48,26,0,3,1,0,0,GBR,TA/TO,0,0,0,A,A,0,9.0,0.0,0,85.5,0,2,Check-Out,2015-11-29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,8,2015,November,48,26,0,3,1,0,0,ITA,TA/TO,0,0,0,A,A,0,7.0,0.0,0,66.98,0,0,Check-Out,2015-11-29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,11,2015,December,51,13,2,0,1,0,0,ITA,TA/TO,1,0,1,A,A,0,7.0,0.0,0,66.99,0,1,Check-Out,2015-12-15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,70,2015,November,48,26,0,3,1,0,0,USA,TA/TO,0,0,0,A,A,0,27.0,0.0,0,46.33,0,0,Check-Out,2015-11-29,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
